"Date","Open","High","Low","Close","Volume","Adjusted"
2009-05-12,206.080001831055,208.339996337891,204.869995117188,206.179992675781,0,206.179992675781
2009-05-13,206.289993286133,207.089996337891,200.509994506836,200.720001220703,0,200.720001220703
2009-05-14,200.460006713867,202.029998779297,198.470001220703,201.699996948242,0,201.699996948242
2009-05-15,202.729995727539,204.009994506836,200.970001220703,202.919998168945,0,202.919998168945
2009-05-18,201.929992675781,207.830001831055,200,207.830001831055,0,207.830001831055
2009-05-19,208.699996948242,211.949996948242,208.699996948242,210.779998779297,0,210.779998779297
2009-05-20,210.360000610352,212.580001831055,209.820007324219,211.75,0,211.75
2009-05-22,207.389999389648,208.759994506836,205.639999389648,207.009994506836,0,207.009994506836
2009-05-25,207.279998779297,207.830001831055,205.059997558594,207.360000610352,0,207.360000610352
2009-05-26,206.919998168945,209.240005493164,203.610000610352,208.960006713867,0,208.960006713867
2009-05-27,209.830001831055,210.929992675781,208.990005493164,210.410003662109,0,210.410003662109
2009-05-28,208.729995727539,209.309997558594,206.210006713867,207.929992675781,0,207.929992675781
2009-05-29,209.240005493164,210.759994506836,208.160003662109,208.210006713867,0,208.210006713867
2009-06-02,213.619995117188,214.940002441406,212.660003662109,214.240005493164,0,214.240005493164
2009-06-03,214.699996948242,214.699996948242,209.259994506836,209.940002441406,0,209.940002441406
2009-06-04,209.740005493164,211.690002441406,208.630004882812,209.470001220703,0,209.470001220703
2009-06-05,209.389999389648,213.100006103516,209.389999389648,210.759994506836,0,210.759994506836
2009-06-08,210.229995727539,210.229995727539,207.309997558594,209.289993286133,0,209.289993286133
2009-06-09,210.399993896484,211.699996948242,209.330001831055,210.289993286133,0,210.289993286133
2009-06-10,211.800003051758,215.050003051758,211.800003051758,212.770004272461,0,212.770004272461
2009-06-11,212.490005493164,215.190002441406,212.25,214.800003051758,0,214.800003051758
2009-06-12,214.75,215.369995117188,213.360000610352,214.350006103516,0,214.350006103516
2009-06-15,213.669998168945,213.669998168945,208.830001831055,209.020004272461,0,209.020004272461
2009-06-16,209.190002441406,210.779998779297,208.029998779297,208.800003051758,0,208.800003051758
2009-06-17,208.339996337891,208.369995117188,203.429992675781,204.630004882812,0,204.630004882812
2009-06-18,204.940002441406,206.169998168945,202.919998168945,205.639999389648,0,205.639999389648
2009-06-19,206.110000610352,209.160003662109,205.800003051758,208.279998779297,0,208.279998779297
2009-06-22,208.559997558594,208.570007324219,202.479995727539,202.479995727539,0,202.479995727539
2009-06-23,201.580001831055,203.320007324219,200.839996337891,201.490005493164,0,201.490005493164
2009-06-24,202.240005493164,206.729995727539,201.610000610352,206.330001831055,0,206.330001831055
2009-06-25,206.059997558594,206.320007324219,201.910003662109,204.660003662109,0,204.660003662109
2009-06-26,205.300003051758,207.220001220703,203.520004272461,204.470001220703,0,204.470001220703
2009-06-29,204.289993286133,208.330001831055,204.25,208.029998779297,0,208.029998779297
2009-06-30,208.889999389648,209.169998168945,204.979995727539,205.830001831055,0,205.830001831055
2009-07-01,206.009994506836,210.080001831055,206.009994506836,209.460006713867,0,209.460006713867
2009-07-02,208.990005493164,208.990005493164,204.119995117188,204.119995117188,0,204.119995117188
2009-07-03,204.580001831055,204.970001220703,202.910003662109,204.080001831055,0,204.080001831055
2009-07-06,202.869995117188,202.869995117188,200.119995117188,201.699996948242,0,201.699996948242
2009-07-07,202.160003662109,203.529998779297,200.199996948242,200.199996948242,0,200.199996948242
2009-07-08,200.020004272461,200.100006103516,197.589996337891,198.029998779297,0,198.029998779297
2009-07-09,198.649993896484,200.669998168945,198.649993896484,199.410003662109,0,199.410003662109
2009-07-10,199.160003662109,199.559997558594,197.130004882812,197.25,0,197.25
2009-07-13,196.520004272461,200.820007324219,195.240005493164,200.800003051758,0,200.800003051758
2009-07-14,201.720001220703,204.210006713867,201.520004272461,203.5,0,203.5
2009-07-15,204.169998168945,209.080001831055,204.169998168945,209.080001831055,0,209.080001831055
2009-07-16,208.929992675781,211.009994506836,208.190002441406,209.860000610352,0,209.860000610352
2009-07-17,210.259994506836,211.490005493164,209.570007324219,210.669998168945,0,210.669998168945
2009-07-20,211.770004272461,214.169998168945,211.770004272461,213.220001220703,0,213.220001220703
2009-07-21,213.509994506836,216.259994506836,213.229995727539,215.020004272461,0,215.020004272461
2009-07-22,214.919998168945,215.669998168945,213.070007324219,215.649993896484,0,215.649993896484
2009-07-23,216.050003051758,220.050003051758,215.270004272461,219.789993286133,0,219.789993286133
2009-07-24,219.720001220703,221.539993286133,218.679992675781,219.669998168945,0,219.669998168945
2009-07-27,220.410003662109,221.559997558594,219.119995117188,220.589996337891,0,220.589996337891
2009-07-28,220.619995117188,222.160003662109,218.130004882812,218.539993286133,0,218.539993286133
2009-07-29,218.199996948242,221.479995727539,217.850006103516,220.369995117188,0,220.369995117188
2009-07-30,221.419998168945,226.020004272461,221.169998168945,225.25,0,225.25
2009-07-31,224.979995727539,226.210006713867,223.839996337891,224.910003662109,0,224.910003662109
2009-08-03,225.350006103516,229.630004882812,225.029998779297,228.460006713867,0,228.460006713867
2009-08-04,228.690002441406,228.690002441406,226.039993286133,227.789993286133,0,227.789993286133
2009-08-05,227.789993286133,229.789993286133,226.169998168945,226.869995117188,0,226.869995117188
2009-08-06,227.75,229.820007324219,226.919998168945,227.889999389648,0,227.889999389648
2009-08-07,227.460006713867,231.210006713867,225.039993286133,230.679992675781,0,230.679992675781
2009-08-10,230.449996948242,230.449996948242,228.639999389648,229.559997558594,0,229.559997558594
2009-08-11,229.470001220703,230.410003662109,225.830001831055,226.350006103516,0,226.350006103516
2009-08-12,226.190002441406,228.899993896484,224.539993286133,228.649993896484,0,228.649993896484
2009-08-13,228.869995117188,232.289993286133,228.720001220703,230.479995727539,0,230.479995727539
2009-08-14,230.729995727539,232.050003051758,227.880004882812,228.770004272461,0,228.770004272461
2009-08-17,228,228,223.039993286133,224.229995727539,0,224.229995727539
2009-08-18,225.100006103516,227.229995727539,225.100006103516,227.229995727539,0,227.229995727539
2009-08-19,226.169998168945,227.050003051758,223.889999389648,226.449996948242,0,226.449996948242
2009-08-20,226.649993896484,230.25,226.649993896484,229.649993896484,0,229.649993896484
2009-08-21,229.229995727539,235.220001220703,228.899993896484,234.850006103516,0,234.850006103516
2009-08-24,235.25,237.559997558594,235.25,236.839996337891,0,236.839996337891
2009-08-25,235.869995117188,238.509994506836,235.160003662109,237.839996337891,0,237.839996337891
2009-08-26,237.350006103516,238.600006103516,235.600006103516,236.449996948242,0,236.449996948242
2009-08-27,236.210006713867,237.199996948242,234.25,235.240005493164,0,235.240005493164
2009-08-28,236.190002441406,239.490005493164,236.190002441406,237.509994506836,0,237.509994506836
2009-08-31,236.889999389648,236.889999389648,235.550003051758,235.619995117188,0,235.619995117188
2009-09-01,236.490005493164,237.550003051758,231.660003662109,231.660003662109,0,231.660003662109
2009-09-02,231.440002441406,231.440002441406,228.529998779297,230.589996337891,0,230.589996337891
2009-09-03,230.929992675781,232.570007324219,230.059997558594,230.679992675781,0,230.679992675781
2009-09-04,230.539993286133,234.220001220703,230.539993286133,233.850006103516,0,233.850006103516
2009-09-07,NA,NA,NA,NA,NA,NA
2009-09-08,237.509994506836,238.929992675781,236.910003662109,237.889999389648,0,237.889999389648
2009-09-09,237.270004272461,240.089996337891,236.639999389648,240.089996337891,0,240.089996337891
2009-09-10,240.710006713867,241.610000610352,238.449996948242,240.470001220703,0,240.470001220703
2009-09-11,240.919998168945,242.690002441406,240.919998168945,241.740005493164,0,241.740005493164
2009-09-14,240.460006713867,241.039993286133,237.960006713867,240.929992675781,0,240.929992675781
2009-09-15,241.380004882812,242.210006713867,240.25,241.360000610352,0,241.360000610352
2009-09-16,241.509994506836,245.220001220703,241.509994506836,244.820007324219,0,244.820007324219
2009-09-17,245.449996948242,246.740005493164,244.860000610352,246.100006103516,0,246.100006103516
2009-09-18,244.869995117188,246.259994506836,244.350006103516,244.919998168945,0,244.919998168945
2009-09-21,244.669998168945,244.669998168945,241.660003662109,242.970001220703,0,242.970001220703
2009-09-22,243.690002441406,245.690002441406,243.690002441406,244.220001220703,0,244.220001220703
2009-09-23,244.279998779297,245.940002441406,244.039993286133,244.740005493164,0,244.740005493164
2009-09-24,244.270004272461,244.639999389648,239.830001831055,239.979995727539,0,239.979995727539
2009-09-25,239.759994506836,240.630004882812,238.679992675781,238.949996948242,0,238.949996948242
2009-09-28,238.669998168945,243.199996948242,236.800003051758,243.199996948242,0,243.199996948242
2009-09-29,243.509994506836,245.009994506836,242.190002441406,243.589996337891,0,243.589996337891
2009-09-30,244.080001831055,245.429992675781,240.490005493164,242.470001220703,0,242.470001220703
2009-10-01,242.740005493164,244.220001220703,238.619995117188,238.619995117188,0,238.619995117188
2009-10-02,237.580001831055,237.580001831055,232.929992675781,234.100006103516,0,234.100006103516
2009-10-05,234.559997558594,236.309997558594,233.619995117188,236.089996337891,0,236.089996337891
2009-10-06,236.350006103516,241.399993896484,236.350006103516,241.169998168945,0,241.169998168945
2009-10-07,240.919998168945,242.110000610352,239.869995117188,240.300003051758,0,240.300003051758
2009-10-08,241.720001220703,243.679992675781,241.720001220703,243.440002441406,0,243.440002441406
2009-10-09,242.850006103516,244.210006713867,241.699996948242,242.729995727539,0,242.729995727539
2009-10-12,242.899993896484,245.660003662109,242.899993896484,244.339996337891,0,244.339996337891
2009-10-13,244.229995727539,244.690002441406,241.479995727539,241.940002441406,0,241.940002441406
2009-10-14,243.690002441406,247.380004882812,243.690002441406,246.979995727539,0,246.979995727539
2009-10-15,247.850006103516,248.970001220703,246.690002441406,247.279998779297,0,247.279998779297
2009-10-16,247.850006103516,249.470001220703,244.970001220703,245.580001831055,0,245.580001831055
2009-10-19,245.710006713867,249.369995117188,245.710006713867,249.339996337891,0,249.339996337891
2009-10-20,249.610000610352,250.460006713867,247.600006103516,248.25,0,248.25
2009-10-21,248.509994506836,249.860000610352,245.529998779297,249.190002441406,0,249.190002441406
2009-10-22,247.350006103516,247.350006103516,244.479995727539,246.229995727539,0,246.229995727539
2009-10-23,246.559997558594,249.570007324219,244.820007324219,244.889999389648,0,244.889999389648
2009-10-26,245,246.360000610352,241.139999389648,241.839996337891,0,241.839996337891
2009-10-27,242.169998168945,243.830001831055,241.229995727539,242.270004272461,0,242.270004272461
2009-10-28,241.990005493164,241.990005493164,237.339996337891,237.339996337891,0,237.339996337891
2009-10-29,237.25,241.899993896484,236,241.729995727539,0,241.729995727539
2009-10-30,241.990005493164,243.240005493164,236.509994506836,236.929992675781,0,236.929992675781
2009-11-02,236.270004272461,238.660003662109,234.910003662109,237.639999389648,0,237.639999389648
2009-11-03,236.360000610352,236.360000610352,232.539993286133,234.899993896484,0,234.899993896484
2009-11-04,235.770004272461,239.550003051758,235.770004272461,239.130004882812,0,239.130004882812
2009-11-05,237.770004272461,241.759994506836,235.479995727539,240.520004272461,0,240.520004272461
2009-11-06,240.649993896484,241.830001831055,238.020004272461,241.059997558594,0,241.059997558594
2009-11-09,242.460006713867,245.880004882812,242.460006713867,245.740005493164,0,245.740005493164
2009-11-10,245.550003051758,246.410003662109,244.729995727539,245.309997558594,0,245.309997558594
2009-11-11,246.039993286133,248.220001220703,245.779998779297,246.199996948242,0,246.199996948242
2009-11-12,245.820007324219,247.990005493164,245.050003051758,246.610000610352,0,246.610000610352
2009-11-13,246.929992675781,247.880004882812,245.679992675781,247.800003051758,0,247.800003051758
2009-11-16,248.529998779297,251.679992675781,248.529998779297,251.339996337891,0,251.339996337891
2009-11-17,251.130004882812,251.669998168945,249.970001220703,250.360000610352,0,250.360000610352
2009-11-18,250.490005493164,251.889999389648,249.410003662109,249.649993896484,0,249.649993896484
2009-11-19,249.610000610352,249.639999389648,245.070007324219,245.520004272461,0,245.520004272461
2009-11-20,245.710006713867,246.889999389648,242.649993896484,243.619995117188,0,243.619995117188
2009-11-23,244.360000610352,249.270004272461,244.360000610352,248.490005493164,0,248.490005493164
2009-11-24,247.529998779297,248.889999389648,246.350006103516,246.880004882812,0,246.880004882812
2009-11-25,248.100006103516,249.309997558594,246.639999389648,247.960006713867,0,247.960006713867
2009-11-26,246.779998779297,246.779998779297,239.589996337891,239.850006103516,0,239.850006103516
2009-11-27,237.929992675781,243.679992675781,235.910003662109,242.600006103516,0,242.600006103516
2009-11-30,242.729995727539,243.259994506836,239.169998168945,239.169998168945,0,239.169998168945
2009-12-01,240.419998168945,245.580001831055,240.419998168945,245.580001831055,0,245.580001831055
2009-12-02,245.5,247.679992675781,245.050003051758,246.770004272461,0,246.770004272461
2009-12-03,246.75,249.089996337891,246.039993286133,246.330001831055,0,246.330001831055
2009-12-04,246.029998779297,250.630004882812,244.770004272461,249.029998779297,0,249.029998779297
2009-12-07,248.080001831055,248.580001831055,245.880004882812,247.880004882812,0,247.880004882812
2009-12-08,247.229995727539,248.259994506836,242.850006103516,244.009994506836,0,244.009994506836
2009-12-09,243.369995117188,244.639999389648,240.559997558594,241.419998168945,0,241.419998168945
2009-12-10,241.529998779297,244.490005493164,241.380004882812,243.889999389648,0,243.889999389648
2009-12-11,244.270004272461,246.649993896484,244.270004272461,245.130004882812,0,245.130004882812
2009-12-14,246.240005493164,247.600006103516,246.169998168945,247.039993286133,0,247.039993286133
2009-12-15,247.539993286133,247.979995727539,245.080001831055,247.169998168945,0,247.169998168945
2009-12-16,247.399993896484,250.330001831055,247.399993896484,250.330001831055,0,250.330001831055
2009-12-17,249.490005493164,249.979995727539,246.929992675781,247.179992675781,0,247.179992675781
2009-12-18,247.330001831055,249.690002441406,246.190002441406,246.190002441406,0,246.190002441406
2009-12-21,246.759994506836,250.039993286133,246.729995727539,249.570007324219,0,249.570007324219
2009-12-22,249.779998779297,252.080001831055,249.779998779297,251.149993896484,0,251.149993896484
2009-12-23,251.559997558594,252.949996948242,251.050003051758,251.899993896484,0,251.899993896484
2009-12-24,251.899993896484,251.899993896484,251.899993896484,251.899993896484,0,251.899993896484
2009-12-28,252.440002441406,253.220001220703,252.440002441406,253.169998168945,0,253.169998168945
2009-12-29,253.520004272461,254.600006103516,253.520004272461,254.089996337891,0,254.089996337891
2009-12-30,253.880004882812,254.190002441406,252.080001831055,253.160003662109,0,253.160003662109
2009-12-31,253.160003662109,253.160003662109,253.160003662109,253.160003662109,0,253.160003662109
2010-01-04,254.240005493164,257.649993896484,254.240005493164,257.649993896484,0,257.649993896484
2010-01-05,257.399993896484,258.209991455078,256.429992675781,257.589996337891,0,257.589996337891
2010-01-06,258.079986572266,258.609985351562,256.970001220703,257.959991455078,0,257.959991455078
2010-01-07,257.320007324219,258.790008544922,255.860000610352,258.040008544922,0,258.040008544922
2010-01-08,258.570007324219,259.829986572266,257.5,259.149993896484,0,259.149993896484
2010-01-11,259.700012207031,261.390014648438,258.660003662109,258.809997558594,0,258.809997558594
2010-01-12,258.75,259.190002441406,255.389999389648,256.380004882812,0,256.380004882812
2010-01-13,256.269989013672,257.440002441406,255.800003051758,256.959991455078,0,256.959991455078
2010-01-14,257.790008544922,259.279998779297,257.410003662109,258.839996337891,0,258.839996337891
2010-01-15,259.540008544922,260.769989013672,256.119995117188,256.440002441406,0,256.440002441406
2010-01-18,257.179992675781,258.380004882812,256.709991455078,258.209991455078,0,258.209991455078
2010-01-19,258.25,260.760009765625,255.830001831055,260.260009765625,0,260.260009765625
2010-01-20,259.929992675781,260.519989013672,255.679992675781,256.299987792969,0,256.299987792969
2010-01-21,256.25,257.929992675781,252.690002441406,252.759994506836,0,252.759994506836
2010-01-22,252.020004272461,252.580001831055,247.869995117188,249.910003662109,0,249.910003662109
2010-01-25,248.979995727539,250.860000610352,248.089996337891,248.289993286133,0,248.289993286133
2010-01-26,247.740005493164,249.410003662109,245.869995117188,249.410003662109,0,249.410003662109
2010-01-27,248.339996337891,249.229995727539,245.800003051758,247.309997558594,0,247.309997558594
2010-01-28,249,250.759994506836,244.610000610352,244.610000610352,0,244.610000610352
2010-01-29,245.470001220703,248.470001220703,244.630004882812,246.960006713867,0,246.960006713867
2010-02-01,245.800003051758,248.660003662109,244.899993896484,248.419998168945,0,248.419998168945
2010-02-02,248.399993896484,251.070007324219,247.160003662109,250.800003051758,0,250.800003051758
2010-02-03,251.130004882812,251.830001831055,248.789993286133,249.399993896484,0,249.399993896484
2010-02-04,249.5,250.160003662109,242.300003051758,242.699996948242,0,242.699996948242
2010-02-05,241.889999389648,241.889999389648,236.979995727539,237.460006713867,0,237.460006713867
2010-02-08,237.380004882812,239.789993286133,235.380004882812,238.910003662109,0,238.910003662109
2010-02-09,238.550003051758,240.539993286133,237.710006713867,239.190002441406,0,239.190002441406
2010-02-10,240.080001831055,243.020004272461,239.779998779297,240.910003662109,0,240.910003662109
2010-02-11,241.419998168945,243.360000610352,239.339996337891,241.740005493164,0,241.740005493164
2010-02-12,243.100006103516,244.639999389648,239.699996948242,241.020004272461,0,241.020004272461
2010-02-15,241.75,243.220001220703,241.449996948242,241.919998168945,0,241.919998168945
2010-02-16,243.020004272461,244.440002441406,241.570007324219,244.380004882812,0,244.380004882812
2010-02-17,245.679992675781,248.639999389648,245.679992675781,247.690002441406,0,247.690002441406
2010-02-18,247.660003662109,249.229995727539,247.029998779297,249.139999389648,0,249.139999389648
2010-02-19,247.369995117188,250.429992675781,246.550003051758,250.300003051758,0,250.300003051758
2010-02-22,250.380004882812,250.899993896484,249.190002441406,249.669998168945,0,249.669998168945
2010-02-23,250.279998779297,251.240005493164,246.270004272461,246.740005493164,0,246.740005493164
2010-02-24,247.059997558594,247.809997558594,245.520004272461,247.220001220703,0,247.220001220703
2010-02-25,246.710006713867,248.009994506836,242.830001831055,243.289993286133,0,243.289993286133
2010-02-26,244.270004272461,245.960006713867,243.149993896484,245.800003051758,0,245.800003051758
2010-03-01,246.600006103516,248.75,245.110000610352,248.690002441406,0,248.690002441406
2010-03-02,248.339996337891,250.710006713867,247.899993896484,250.649993896484,0,250.649993896484
2010-03-03,250.399993896484,252.830001831055,249.460006713867,252.600006103516,0,252.600006103516
2010-03-04,251.809997558594,253.929992675781,251.009994506836,253,0,253
2010-03-05,253.520004272461,257.220001220703,253.520004272461,257.089996337891,0,257.089996337891
2010-03-08,257.649993896484,257.920013427734,256.489990234375,256.869995117188,0,256.869995117188
2010-03-09,256.619995117188,257.290008544922,254.839996337891,256.730010986328,0,256.730010986328
2010-03-10,256.440002441406,258.459991455078,255.919998168945,258.239990234375,0,258.239990234375
2010-03-11,257.700012207031,258.709991455078,256.589996337891,257.600006103516,0,257.600006103516
2010-03-12,257.529998779297,259.630004882812,257.529998779297,258.399993896484,0,258.399993896484
2010-03-15,258.269989013672,258.329986572266,256.480010986328,256.649993896484,0,256.649993896484
2010-03-16,257.070007324219,259.619995117188,257.070007324219,259.029998779297,0,259.029998779297
2010-03-17,259.670013427734,261.880004882812,259.660003662109,261.339996337891,0,261.339996337891
2010-03-18,261.070007324219,262.100006103516,260.529998779297,261.200012207031,0,261.200012207031
2010-03-19,260.959991455078,262.850006103516,259.459991455078,260.200012207031,0,260.200012207031
2010-03-22,259.450012207031,260.130004882812,256.899993896484,260.119995117188,0,260.119995117188
2010-03-23,260.299987792969,262.320007324219,260.269989013672,261.850006103516,0,261.850006103516
2010-03-24,262.529998779297,263.230010986328,260.149993896484,262.190002441406,0,262.190002441406
2010-03-25,262.390014648438,264.989990234375,262.320007324219,264.790008544922,0,264.790008544922
2010-03-26,264.359985351562,264.359985351562,263.040008544922,263.589996337891,0,263.589996337891
2010-03-29,263.910003662109,264.910003662109,262.809997558594,263.890014648438,0,263.890014648438
2010-03-30,264.480010986328,265.480010986328,263.589996337891,263.869995117188,0,263.869995117188
2010-03-31,263.519989013672,264.920013427734,262,263.570007324219,0,263.570007324219
2010-04-01,264.630004882812,267.660003662109,264.630004882812,267.619995117188,0,267.619995117188
2010-04-06,267.720001220703,269.589996337891,267.609985351562,269.369995117188,0,269.369995117188
2010-04-07,269.579986572266,269.579986572266,268.119995117188,268.609985351562,0,268.609985351562
2010-04-08,268.029998779297,268.029998779297,264.970001220703,266.279998779297,0,266.279998779297
2010-04-09,266.380004882812,269.75,266.380004882812,269.739990234375,0,269.739990234375
2010-04-12,269.529998779297,270.329986572266,268.609985351562,269.359985351562,0,269.359985351562
2010-04-13,268.880004882812,269.630004882812,267.760009765625,268.690002441406,0,268.690002441406
2010-04-14,269.010009765625,271.100006103516,269.010009765625,270.440002441406,0,270.440002441406
2010-04-15,270.970001220703,272.619995117188,269.820007324219,272.140014648438,0,272.140014648438
2010-04-16,271.329986572266,272.600006103516,267.209991455078,267.920013427734,0,267.920013427734
2010-04-19,266.450012207031,266.970001220703,264.579986572266,266.130004882812,0,266.130004882812
2010-04-20,266.799987792969,270.140014648438,266.799987792969,269.760009765625,0,269.760009765625
2010-04-21,269.299987792969,269.299987792969,268.230010986328,268.230010986328,0,268.230010986328
2010-04-22,268.420013427734,269.880004882812,264.230010986328,265.320007324219,0,265.320007324219
2010-04-23,265.559997558594,268.350006103516,265.059997558594,267.420013427734,0,267.420013427734
2010-04-26,269.220001220703,271.299987792969,269.220001220703,270.100006103516,0,270.100006103516
2010-04-27,269.399993896484,269.399993896484,261.649993896484,261.649993896484,0,261.649993896484
2010-04-28,261.760009765625,261.760009765625,256.190002441406,258.239990234375,0,258.239990234375
2010-04-29,258.100006103516,262.450012207031,257.829986572266,261.739990234375,0,261.739990234375
2010-04-30,262.040008544922,263.600006103516,258.399993896484,259.910003662109,0,259.910003662109
2010-05-03,259.579986572266,260.940002441406,258.299987792969,260.519989013672,0,260.519989013672
2010-05-04,260.549987792969,261.119995117188,252.550003051758,252.960006713867,0,252.960006713867
2010-05-05,253.490005493164,254.289993286133,248.929992675781,250.550003051758,0,250.550003051758
2010-05-06,249.410003662109,252.720001220703,245.880004882812,246.899993896484,0,246.899993896484
2010-05-07,245.210006713867,245.210006713867,234.619995117188,237.179992675781,0,237.179992675781
2010-05-10,238.610000610352,254.139999389648,238.610000610352,254.139999389648,0,254.139999389648
2010-05-11,254.279998779297,254.279998779297,248.559997558594,252.929992675781,0,252.929992675781
2010-05-12,253.559997558594,257.799987792969,251.520004272461,256.600006103516,0,256.600006103516
2010-05-14,256.359985351562,256.359985351562,247.820007324219,248.460006713867,0,248.460006713867
2010-05-17,248.520004272461,251.210006713867,246.539993286133,248.089996337891,0,248.089996337891
2010-05-18,248.080001831055,252.660003662109,248.080001831055,251.300003051758,0,251.300003051758
2010-05-19,249.860000610352,249.860000610352,243.710006713867,243.710006713867,0,243.710006713867
2010-05-20,243.149993896484,246.160003662109,234.490005493164,238.279998779297,0,238.279998779297
2010-05-21,237.130004882812,238.130004882812,231.360000610352,237.110000610352,0,237.110000610352
2010-05-25,238.25,238.25,229.740005493164,232.110000610352,0,232.110000610352
2010-05-26,233.960006713867,240.039993286133,233.960006713867,237.740005493164,0,237.740005493164
2010-05-27,237.460006713867,244.789993286133,237.460006713867,244.789993286133,0,244.789993286133
2010-05-28,244.75,246.279998779297,243.600006103516,244.009994506836,0,244.009994506836
2010-05-31,244.259994506836,245.25,243.979995727539,244.970001220703,0,244.970001220703
2010-06-01,244.479995727539,246.020004272461,239.929992675781,245.339996337891,0,245.339996337891
2010-06-02,244.789993286133,245.639999389648,241.800003051758,245.399993896484,0,245.399993896484
2010-06-03,247.589996337891,250.860000610352,247.589996337891,248.910003662109,0,248.910003662109
2010-06-04,249.369995117188,251.389999389648,243.979995727539,244.529998779297,0,244.529998779297
2010-06-07,242.580001831055,244.949996948242,240.5,242.710006713867,0,242.710006713867
2010-06-08,243.119995117188,243.679992675781,238.070007324219,240.059997558594,0,240.059997558594
2010-06-09,240.479995727539,244.600006103516,239.759994506836,244.600006103516,0,244.600006103516
2010-06-10,243.75,249.029998779297,242.289993286133,248.460006713867,0,248.460006713867
2010-06-11,248.720001220703,250.649993896484,247.050003051758,249.460006713867,0,249.460006713867
2010-06-14,249.440002441406,252.589996337891,249.440002441406,252.529998779297,0,252.529998779297
2010-06-15,252.699996948242,254.889999389648,250.690002441406,254.279998779297,0,254.279998779297
2010-06-16,254,255.619995117188,252.550003051758,254.470001220703,0,254.470001220703
2010-06-17,253.809997558594,256.279998779297,253.25,254.880004882812,0,254.880004882812
2010-06-18,255.009994506836,256.640014648438,254.339996337891,255.5,0,255.5
2010-06-21,257.739990234375,259.720001220703,257.359985351562,258.179992675781,0,258.179992675781
2010-06-22,256.959991455078,257.730010986328,254.610000610352,256.920013427734,0,256.920013427734
2010-06-23,257.130004882812,257.510009765625,253.639999389648,254.440002441406,0,254.440002441406
2010-06-24,254.270004272461,255.550003051758,249.320007324219,249.779998779297,0,249.779998779297
2010-06-25,249.559997558594,250.949996948242,247.610000610352,248.330001831055,0,248.330001831055
2010-06-28,248.729995727539,251.399993896484,247.550003051758,251.360000610352,0,251.360000610352
2010-06-29,252.029998779297,252.029998779297,243.449996948242,243.820007324219,0,243.820007324219
2010-06-30,243.940002441406,245.550003051758,241.979995727539,243.320007324219,0,243.320007324219
2010-07-01,241.770004272461,241.770004272461,236.289993286133,237.300003051758,0,237.300003051758
2010-07-02,237.259994506836,240.210006713867,237.259994506836,237.270004272461,0,237.270004272461
2010-07-05,238.270004272461,238.300003051758,236.679992675781,236.679992675781,0,236.679992675781
2010-07-06,237.520004272461,243.789993286133,237.520004272461,242.759994506836,0,242.759994506836
2010-07-07,242.559997558594,246.059997558594,239.130004882812,246.059997558594,0,246.059997558594
2010-07-08,247.110000610352,249.369995117188,247.110000610352,248.600006103516,0,248.600006103516
2010-07-09,249.330001831055,250.660003662109,248.929992675781,250.089996337891,0,250.089996337891
2010-07-12,250.059997558594,252.380004882812,249.190002441406,251.179992675781,0,251.179992675781
2010-07-13,251.229995727539,256.200012207031,251.229995727539,255.990005493164,0,255.990005493164
2010-07-14,NA,NA,NA,NA,NA,NA
2010-07-15,255.399993896484,256.850006103516,251.979995727539,252.970001220703,0,252.970001220703
2010-07-16,253.369995117188,254.339996337891,247.639999389648,248.110000610352,0,248.110000610352
2010-07-19,247.800003051758,249.119995117188,245.520004272461,246.179992675781,0,246.179992675781
2010-07-20,247.190002441406,248.009994506836,243.470001220703,246.350006103516,0,246.350006103516
2010-07-21,247.610000610352,251.520004272461,247.610000610352,249.240005493164,0,249.240005493164
2010-07-22,249.009994506836,254.669998168945,248.190002441406,254.369995117188,0,254.369995117188
2010-07-23,254.470001220703,255.990005493164,253.550003051758,255.970001220703,0,255.970001220703
2010-07-26,255.289993286133,257.119995117188,254.610000610352,257.119995117188,0,257.119995117188
2010-07-27,257.559997558594,259.799987792969,257.450012207031,258.109985351562,0,258.109985351562
2010-07-28,258.540008544922,259.679992675781,256.600006103516,257.209991455078,0,257.209991455078
2010-07-29,257.299987792969,259.570007324219,256.260009765625,256.260009765625,0,256.260009765625
2010-07-30,255.979995727539,257.549987792969,253.229995727539,255.350006103516,0,255.350006103516
2010-08-02,256.420013427734,262.279998779297,256.420013427734,262.089996337891,0,262.089996337891
2010-08-03,261.850006103516,262.059997558594,260.260009765625,262.059997558594,0,262.059997558594
2010-08-04,261.920013427734,263.029998779297,259.119995117188,262.170013427734,0,262.170013427734
2010-08-05,262.170013427734,263.75,261.100006103516,261.480010986328,0,261.480010986328
2010-08-06,262.140014648438,263.420013427734,257.660003662109,258.709991455078,0,258.709991455078
2010-08-09,258.609985351562,262.529998779297,258.609985351562,262.260009765625,0,262.260009765625
2010-08-10,261.390014648438,261.480010986328,258.440002441406,259.929992675781,0,259.929992675781
2010-08-11,260.559997558594,260.559997558594,254.570007324219,254.679992675781,0,254.679992675781
2010-08-12,254.679992675781,255.970001220703,253.050003051758,254.929992675781,0,254.929992675781
2010-08-13,254.929992675781,256.859985351562,253.119995117188,255.559997558594,0,255.559997558594
2010-08-16,255.869995117188,256.970001220703,253.399993896484,255.610000610352,0,255.610000610352
